Date,day,tweet_count_islam,tweet_count_blm,tweet_count_all
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-01,Tuesday,39,124,2913
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-02,Wednesday,24,158,4801
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-03,Thursday,28,125,2865
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-04,Friday,23,85,2294
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-05,Saturday,36,32,1967
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-06,Sunday,42,28,2773
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-07,Monday,66,20,1713
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-08,Tuesday,85,57,2443
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-09,Wednesday,39,52,2368
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-10,Thursday,42,39,2576
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-11,Friday,38,32,2206
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-12,Saturday,28,26,1642
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-13,Sunday,44,16,2317
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-14,Monday,60,33,2585
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
2015-09-15,Tuesday,52,30,2507
